order_id,customer_id,delivery_pincode,order_timestamp,order_value,discount_pct,item_category,order_hour,is_late_night,distance_km,customer_orders_before,customer_return_rate_smoothed,is_first_order_for_customer,pincode_orders_before,pincode_return_rate_smoothed,is_returned
ORD502248,CUST101815,560079,2025-01-20 15:14:49,207.06,4.8,Fashion,15,0,28.9,0,0.2054616384915474,1,10,0.1703077589943649,0
ORD500996,CUST101657,560078,2025-01-20 15:35:33,702.89,8.0,Other,12,0,25.0,6,0.1841794569067296,0,5,0.2041558441558441,0
ORD502646,CUST101278,560017,2025-01-20 15:56:45,885.05,26.4,Home,16,0,10.7,0,0.2049286640726329,1,6,0.1576374339020253,0
ORD500361,CUST100872,560002,2025-01-20 16:25:14,940.06,9.1,Electronics,13,0,22.3,8,0.4633320047827819,0,5,0.2037305699481865,0
ORD506321,CUST100901,560112,2025-01-20 16:52:37,242.6,27.1,Electronics,23,1,5.7,2,0.2888560340048051,0,7,0.1514062574864645,0
ORD500769,CUST100003,560118,2025-01-20 17:08:36,455.23,3.6,Home,2,1,32.0,0,0.2041343669250646,1,4,0.2117786391042204,1
ORD503727,CUST101293,560111,2025-01-20 17:48:28,647.55,11.4,Fashion,16,0,15.5,0,0.2051612903225806,1,10,0.1701075268817204,1
ORD505020,CUST101405,560102,2025-01-20 18:37:34,522.76,13.6,Electronics,19,0,13.6,4,0.2256586483390606,0,8,0.3258468335787923,0
ORD506007,CUST101160,560085,2025-01-20 19:01:22,608.17,15.8,Home,13,0,4.2,1,0.1716001716001716,0,5,0.2047361647361647,0
ORD504932,CUST101628,560050,2025-01-20 19:02:56,427.68,14.5,Other,4,1,19.4,3,0.3785347043701799,0,5,0.2845244215938303,1
ORD503760,CUST100948,560107,2025-01-20 19:07:57,508.67,40.6,Grocery,20,0,18.8,1,0.172229353872486,0,8,0.2547680176049881,1
ORD503148,CUST101983,560076,2025-01-20 20:15:04,499.36,17.6,Grocery,15,0,1.1,0,0.2076923076923077,1,6,0.1597633136094674,0
ORD504760,CUST100693,560111,2025-01-20 21:01:27,385.12,42.0,Fashion,11,0,11.6,0,0.2074263764404609,1,11,0.1983395977035232,0
ORD502102,CUST101125,560070,2025-01-20 21:27:33,234.63,11.8,Fashion,23,1,20.2,2,0.2908293752283522,0,5,0.2057289002557544,0
ORD501485,CUST101431,560094,2025-01-20 21:53:54,428.76,26.0,Grocery,10,0,1.7,1,0.1724137931034483,0,5,0.2455172413793103,0
ORD502300,CUST100194,560090,2025-01-21 00:30:40,175.76,28.1,Beauty,10,0,16.6,6,0.0939239332096475,0,6,0.1589481946624804,0
ORD501084,CUST101553,560077,2025-01-21 00:59:05,623.47,21.3,Fashion,13,0,14.5,1,0.1719745222929936,0,6,0.3125918667319941,0
ORD504229,CUST100693,560081,2025-01-21 01:03:15,1177.1,1.1,Electronics,16,0,18.5,1,0.1717557251908397,0,5,0.2048854961832061,0
ORD506364,CUST101702,560099,2025-01-21 01:13:45,1994.69,3.5,Electronics,7,0,24.9,0,0.2058449809402795,1,6,0.1968038314925227,0
ORD506279,CUST100969,560018,2025-01-21 01:20:19,1036.97,25.0,Electronics,7,0,5.5,1,0.1713197969543147,0,8,0.1825598259608412,0
ORD506385,CUST101975,560047,2025-01-21 01:30:07,920.24,3.1,Home,18,0,1.0,0,0.2053231939163498,1,7,0.1891282917898887,0
ORD500307,CUST101596,560073,2025-01-21 01:41:40,545.51,23.5,Electronics,0,1,29.7,0,0.2050632911392405,1,5,0.2440506329113924,0
ORD507372,CUST101431,560009,2025-01-21 01:42:55,684.0,14.1,Electronics,15,0,2.4,2,0.14628860393715,0,8,0.2534314610800072,0
ORD507860,CUST100301,560116,2025-01-21 02:05:49,2438.2,7.0,Electronics,0,1,25.2,0,0.2045454545454545,1,7,0.1515151515151515,0
ORD500332,CUST101930,560002,2025-01-21 02:58:17,1285.32,13.0,Other,19,0,13.7,2,0.1459196541163754,0,6,0.1956057813560966,0
ORD500595,CUST100834,560078,2025-01-21 03:07:12,712.53,34.3,Beauty,19,0,9.5,2,0.2885930190716084,0,6,0.1954078666925014,0
ORD503829,CUST100296,560112,2025-01-21 03:41:34,1088.06,16.8,Electronics,13,0,12.9,1,0.1698113207547169,0,8,0.1455525606469002,0
ORD501365,CUST101183,560103,2025-01-21 05:34:43,622.36,12.0,Other,5,0,4.4,4,0.335287548855388,0,7,0.2248278429182951,0
ORD502895,CUST100199,560099,2025-01-21 05:40:57,337.9,7.1,Beauty,6,0,13.7,0,0.2032622333751568,1,7,0.187601654351968,0
ORD507465,CUST100204,560010,2025-01-21 05:43:30,641.58,5.3,Home,9,0,4.2,2,0.1450053705692803,0,10,0.2353383458646616,0
ORD506884,CUST101616,560033,2025-01-21 07:07:04,1228.3,22.4,Electronics,17,0,2.5,1,0.1689612015018773,0,1,0.2407175636211931,0
ORD506443,CUST100608,560086,2025-01-21 11:49:15,917.3,32.4,Grocery,18,0,14.7,0,0.2025,1,9,0.2086206896551724,0
ORD503639,CUST101207,560088,2025-01-21 11:51:53,1702.08,30.2,Other,18,0,11.2,1,0.3352059925093633,0,5,0.2017977528089887,1
ORD500594,CUST100834,560100,2025-01-21 12:16:33,654.01,4.1,Home,23,1,13.5,3,0.2520261845386533,0,9,0.2780978588012726,1
ORD501513,CUST100256,560115,2025-01-21 14:06:00,419.02,24.0,Fashion,14,0,26.8,1,0.170195101701951,0,4,0.2118617683686177,1
ORD503492,CUST101836,560060,2025-01-21 14:12:31,967.74,31.2,Home,19,0,5.9,0,0.2052238805970149,1,3,0.1784555483452303,0
ORD507229,CUST101102,560040,2025-01-21 14:23:08,723.62,16.2,Home,9,0,8.0,0,0.2049689440993788,1,9,0.1413578924823302,0
ORD505508,CUST101062,560005,2025-01-21 15:43:45,1023.63,15.4,Home,8,0,9.1,4,0.3359525778880617,0,7,0.2257145482951934,0
ORD501383,CUST101419,560117,2025-01-21 16:58:13,588.9,31.5,Home,5,0,2.6,0,0.2044609665427509,1,6,0.1957392050328853,1
ORD503265,CUST100476,560078,2025-01-21 17:07:10,346.04,11.4,Beauty,13,0,12.5,0,0.2054455445544554,1,7,0.1892189218921892,0
ORD505776,CUST100242,560085,2025-01-21 18:51:13,624.8,11.1,Fashion,15,0,1.0,0,0.2051915945611866,1,6,0.1963012265855282,0
ORD507689,CUST101878,560113,2025-01-21 19:24:42,1050.51,12.8,Fashion,1,1,15.3,0,0.2049382716049383,1,7,0.1518061271147691,0
ORD502938,CUST100975,560021,2025-01-21 20:35:57,1000.44,24.1,Other,18,0,23.0,1,0.1705713111385121,0,5,0.1637484586929716,1
ORD507658,CUST100962,560105,2025-01-21 22:22:44,3160.38,10.1,Grocery,0,1,23.1,2,0.1469035890218156,0,6,0.2735884804850322,0
ORD500110,CUST101587,560035,2025-01-21 22:44:09,432.34,2.2,Electronics,1,1,3.8,1,0.1711767117671176,0,6,0.2349323493234932,0
ORD506381,CUST101551,560061,2025-01-21 22:54:29,353.9,5.4,Other,6,0,18.3,2,0.1465426465426465,0,4,0.1709664209664209,0
ORD507225,CUST101789,560018,2025-01-21 23:42:45,525.8,21.7,Grocery,13,0,27.2,0,0.2049079754601227,1,9,0.1757986037656018,0
ORD505394,CUST100672,560032,2025-01-21 23:53:35,1230.52,2.6,Fashion,1,1,9.0,0,0.204656862745098,1,6,0.2728129713423831,0
ORD502156,CUST101226,560071,2025-01-22 00:18:00,769.73,44.8,Electronics,7,0,7.1,0,0.204406364749082,1,6,0.2341587421146784,1
ORD500319,CUST100515,560107,2025-01-22 00:20:20,495.56,8.5,Other,22,1,1.5,3,0.253361858190709,0,9,0.2795717055897479,0
ORD504617,CUST100790,560053,2025-01-22 00:37:06,344.85,37.9,Fashion,11,0,12.2,0,0.2051282051282051,1,8,0.2536630036630036,1
ORD504007,CUST101620,560118,2025-01-22 00:44:20,1066.04,34.9,Electronics,12,0,3.0,4,0.2256097560975609,0,5,0.2448780487804878,0
ORD500586,CUST100304,560047,2025-01-22 01:24:23,991.05,2.6,Electronics,5,0,5.8,0,0.2058465286236297,1,8,0.1827475204454498,0
ORD506161,CUST100877,560022,2025-01-22 01:44:43,943.03,14.3,Fashion,16,0,9.8,0,0.205596107055961,1,5,0.2044768856447688,0
ORD506819,CUST101763,560001,2025-01-22 02:13:25,633.3,15.9,Beauty,3,1,9.6,0,0.2053462940461725,1,8,0.3252473528901233,0
ORD505196,CUST100609,560116,2025-01-22 02:29:40,437.94,34.5,Electronics,19,0,12.5,0,0.2050970873786407,1,8,0.1464979195561719,0
ORD501477,CUST100138,560083,2025-01-22 03:00:25,427.23,14.8,Electronics,15,0,6.6,0,0.2048484848484848,1,4,0.1707070707070707,0
ORD503436,CUST100451,560102,2025-01-22 03:31:20,336.74,28.0,Beauty,11,0,12.0,0,0.2046004842615011,1,9,0.3135175753527595,0
ORD502846,CUST101048,560047,2025-01-22 04:24:28,215.54,21.4,Fashion,0,1,11.0,1,0.1702942361950826,0,9,0.1754159196097235,0
ORD500368,CUST101587,560052,2025-01-22 04:35:14,775.57,25.7,Electronics,18,0,9.2,2,0.1457902001380262,0,7,0.1511898371801753,0
ORD502002,CUST101754,560035,2025-01-22 05:43:37,336.13,13.5,Electronics,21,0,16.5,1,0.1698833936469642,0,7,0.2250815350935978,0
ORD504794,CUST100194,560098,2025-01-22 06:36:09,1877.95,25.0,Electronics,7,0,13.6,7,0.0848393574297188,0,4,0.2113453815261044,1
ORD507161,CUST100872,560034,2025-01-22 07:21:22,1203.67,16.9,Home,15,0,20.1,9,0.4302045728038507,0,5,0.2036582430806257,1
ORD505476,CUST101403,560066,2025-01-22 07:38:58,1084.35,40.1,Beauty,23,1,21.0,0,0.2055288461538461,1,1,0.2433608058608058,1
ORD501148,CUST101967,560016,2025-01-22 08:36:43,719.54,10.5,Home,15,0,11.5,1,0.1720688275310124,0,10,0.2709883953581433,0
ORD504423,CUST100500,560006,2025-01-22 08:45:58,1008.31,7.6,Home,14,0,20.1,1,0.338529176658673,0,10,0.1374900079936051,1
ORD502213,CUST100262,560114,2025-01-22 09:16:26,212.05,34.3,Electronics,5,0,14.0,0,0.2071856287425149,1,5,0.1657485029940119,0
ORD502871,CUST100570,560050,2025-01-22 09:27:41,353.31,22.2,Grocery,19,0,18.0,1,0.1724481658692185,0,6,0.3130290761869709,0
ORD506886,CUST101950,560019,2025-01-22 09:40:32,775.06,16.3,Fashion,17,0,12.9,0,0.2066905615292712,1,14,0.2098179773701595,0
ORD503307,CUST100541,560098,2025-01-22 10:00:45,831.96,8.4,Beauty,3,1,6.5,6,0.184747233673248,0,5,0.2451551312649164,0
ORD503346,CUST101403,560026,2025-01-22 10:01:16,362.21,17.4,Fashion,17,0,14.4,1,0.3384982121573301,0,4,0.2134982121573301,1
ORD501131,CUST100427,560110,2025-01-22 11:09:11,1183.57,7.7,Fashion,5,0,9.1,0,0.2071428571428571,1,8,0.2193877551020408,1
ORD503278,CUST100746,560003,2025-01-22 11:25:49,1834.97,13.8,Beauty,22,1,2.2,0,0.2080856123662307,1,4,0.2150713436385255,0
ORD507600,CUST101607,560057,2025-01-22 12:08:00,911.88,9.2,Home,0,1,5.6,0,0.2078384798099762,1,6,0.1598757536999817,0
ORD501265,CUST101983,560072,2025-01-22 12:30:11,376.75,7.1,Fashion,19,0,4.8,1,0.1729932779754843,0,11,0.2307044732713427,0
ORD506560,CUST100541,560105,2025-01-22 12:50:41,601.85,12.5,Fashion,6,0,10.8,7,0.1697274881516587,0,7,0.2647007196770229,0
ORD503773,CUST101940,560064,2025-01-22 12:54:02,647.61,24.9,Home,7,0,11.2,0,0.2071005917159763,1,2,0.1882732651963421,0
ORD500109,CUST100104,560075,2025-01-22 13:12:18,696.91,11.4,Electronics,7,0,13.3,0,0.2068557919621749,1,7,0.153226512564574,0
ORD501682,CUST100566,560092,2025-01-22 14:14:15,852.65,4.9,Fashion,15,0,13.1,1,0.1721763085399449,0,7,0.1900826446280991,0
ORD504383,CUST101132,560014,2025-01-22 14:22:03,1164.92,13.3,Beauty,2,1,23.5,0,0.2063679245283018,1,12,0.2227299528301886,1
ORD507917,CUST101201,560062,2025-01-22 14:24:21,598.65,14.3,Electronics,19,0,25.6,2,0.2909305064782096,0,5,0.2458421672555948,0
ORD503011,CUST101142,560075,2025-01-22 14:25:53,930.32,47.0,Fashion,12,0,9.3,0,0.2070588235294118,1,8,0.1478991596638655,0
ORD505398,CUST101730,560020,2025-01-22 15:04:40,1068.02,17.9,Beauty,17,0,10.3,4,0.114897506201854,0,3,0.179839574924641,0
ORD504035,CUST100571,560038,2025-01-22 15:37:34,1077.82,16.6,Fashion,7,0,4.7,1,0.1721439749608763,0,8,0.2546948356807512,1
ORD505865,CUST100229,560042,2025-01-22 16:29:48,556.88,21.5,Home,13,0,11.3,0,0.2075029308323563,1,3,0.223915592028136,0
ORD502003,CUST100343,560033,2025-01-22 17:55:59,653.7,28.3,Beauty,19,0,7.6,1,0.1727166276346604,0,2,0.2338726846923568,0
ORD506372,CUST101052,560021,2025-01-22 19:23:26,1189.26,28.9,Electronics,13,0,25.9,0,0.2070175438596491,1,6,0.1977058029689608,0
ORD505481,CUST101138,560119,2025-01-22 20:10:48,1285.41,25.7,Fashion,5,0,25.5,0,0.2067757009345794,1,12,0.2229848130841121,1
ORD507083,CUST100393,560117,2025-01-22 20:38:29,655.17,17.5,Electronics,4,1,14.1,0,0.2077012835472578,1,7,0.2279268767016724,0
ORD502415,CUST101275,560078,2025-01-22 21:37:37,653.71,10.3,Home,20,0,3.0,0,0.2074592074592074,1,8,0.1838994338994339,0
ORD504066,CUST101193,560012,2025-01-22 22:01:13,776.81,20.8,Electronics,4,1,5.2,0,0.2072176949941792,1,6,0.1593982269185994,0
ORD506473,CUST101578,560097,2025-01-22 22:12:26,2493.58,27.2,Electronics,4,1,12.7,0,0.2069767441860465,1,10,0.2046511627906976,0
ORD504178,CUST101543,560119,2025-01-22 22:16:17,944.88,31.7,Fashion,7,0,11.1,5,0.2033681765389082,0,13,0.2465068806532221,1
ORD505552,CUST100674,560072,2025-01-23 01:07:46,569.46,15.2,Electronics,3,1,11.8,3,0.2547853828306264,0,12,0.2235353828306264,1
ORD503989,CUST100228,560099,2025-01-23 01:53:52,534.92,27.9,Electronics,10,0,21.7,0,0.2085747392815759,1,8,0.1846962423439828,0
ORD501486,CUST100130,560112,2025-01-23 02:43:29,1356.66,8.9,Home,6,0,14.1,1,0.1736111111111111,0,9,0.1436781609195402,1
ORD507142,CUST100874,560031,2025-01-23 02:55:47,720.81,7.9,Grocery,16,0,11.8,0,0.2092485549132948,1,12,0.2245303468208092,1
ORD506931,CUST101294,560062,2025-01-23 04:42:57,533.76,27.1,Beauty,13,0,5.0,1,0.1751347190146266,0,6,0.2385858944750399,0
ORD506529,CUST100545,560038,2025-01-23 04:45:07,1192.31,21.6,Fashion,11,0,8.8,2,0.2927994727302686,0,9,0.2827029391878455,0
ORD500237,CUST100542,560066,2025-01-23 05:13:33,767.1,9.4,Fashion,14,0,31.7,2,0.2926267281105991,0,2,0.281524926686217,1
ORD504120,CUST100477,560038,2025-01-23 05:26:43,466.71,25.0,Fashion,23,1,12.5,0,0.2105868814729574,1,10,0.2737245876486382,0
ORD501033,CUST101012,560024,2025-01-23 05:47:13,446.56,37.0,Fashion,7,0,13.7,0,0.2103448275862069,1,4,0.2169540229885057,0
ORD505272,CUST100693,560109,2025-01-23 06:00:30,872.41,2.6,Beauty,20,0,3.4,2,0.1500738067902247,0,4,0.2167527745885954,0
ORD501932,CUST100541,560097,2025-01-23 06:14:37,772.51,5.1,Fashion,3,1,17.4,8,0.1576393789696542,0,11,0.1999112163361941,0
ORD505715,CUST100956,560041,2025-01-23 07:15:31,1354.83,20.8,Electronics,6,0,15.1,0,0.2096219931271477,1,4,0.1746849942726231,0
ORD502365,CUST101427,560008,2025-01-23 07:23:41,343.56,17.3,Other,8,0,23.7,0,0.2093821510297482,1,8,0.2567015364498202,1
ORD504729,CUST100071,560023,2025-01-23 07:35:31,516.92,16.4,Grocery,20,0,6.2,0,0.2102857142857143,1,3,0.1828571428571428,0
ORD507516,CUST101723,560001,2025-01-23 07:55:38,842.05,16.7,Grocery,11,0,6.4,0,0.2100456621004566,1,9,0.317272870414108,1
ORD500720,CUST101785,560106,2025-01-23 08:14:04,810.03,37.6,Beauty,2,1,3.0,0,0.2109464082098061,1,9,0.2144457987653835,0
ORD503122,CUST100903,560010,2025-01-23 08:52:30,966.28,22.5,Beauty,14,0,10.3,0,0.2107061503416856,1,11,0.2327136453817326,1
ORD505047,CUST100024,560044,2025-01-23 09:05:32,909.09,0.8,Electronics,3,1,8.2,0,0.2116040955631399,1,6,0.1627723812024153,0
ORD507980,CUST100364,560073,2025-01-23 09:09:31,1032.97,21.6,Electronics,23,1,20.7,2,0.1509740259740259,0,6,0.2395104895104895,0
ORD507365,CUST100755,560072,2025-01-23 10:12:25,636.03,20.4,Other,3,1,15.0,0,0.2111237230419977,1,13,0.2491658927527259,0
ORD506849,CUST100136,560015,2025-01-23 10:24:40,178.28,30.0,Fashion,2,1,4.0,0,0.2108843537414966,1,7,0.1932476694381456,0
ORD504164,CUST100183,560048,2025-01-23 10:33:16,291.52,19.8,Fashion,17,0,15.3,0,0.2106455266138165,1,13,0.309482137341707,0
ORD507809,CUST101608,560053,2025-01-23 10:53:45,698.67,31.9,Electronics,0,1,1.4,3,0.1315045248868778,0,9,0.2830394757372445,0
ORD504380,CUST100888,560101,2025-01-23 11:29:31,480.07,44.2,Electronics,13,0,21.5,1,0.3418079096045197,0,7,0.2297551789077212,1
ORD507861,CUST100721,560047,2025-01-23 11:40:40,1334.24,16.2,Electronics,14,0,20.7,0,0.2110609480812641,1,10,0.174040632054176,0
ORD506817,CUST100116,560096,2025-01-23 12:49:02,1624.51,17.5,Beauty,10,0,13.2,0,0.2108229988726043,1,5,0.1686583990980834,0
ORD506225,CUST101762,560108,2025-01-23 12:52:31,729.9,14.4,Electronics,20,0,13.9,1,0.3421546546546546,0,7,0.2300633967300633,1
ORD500746,CUST100543,560002,2025-01-23 13:13:27,1174.94,30.1,Grocery,2,1,11.4,0,0.2114735658042744,1,7,0.193684122817981,1
ORD505238,CUST100935,560030,2025-01-23 13:37:58,376.73,41.2,Home,5,0,14.0,1,0.3436329588014981,0,11,0.2337803552011598,0
ORD501198,CUST101780,560112,2025-01-23 14:47:25,1249.58,20.5,Home,23,1,19.3,1,0.1767676767676767,0,10,0.1747474747474747,0
ORD506301,CUST101459,560055,2025-01-23 14:50:31,423.5,33.5,Electronics,18,0,7.7,1,0.1765695067264574,0,4,0.1765695067264574,0
ORD501179,CUST101298,560000,2025-01-23 14:52:09,551.33,27.1,Electronics,6,0,3.4,1,0.3430384471817843,0,9,0.1804456114607869,0
ORD501706,CUST100963,560052,2025-01-23 15:00:20,325.11,24.7,Electronics,5,0,19.7,1,0.1761744966442953,0,8,0.1510067114093959,0
ORD505535,CUST101274,560012,2025-01-23 15:22:57,616.21,47.1,Fashion,15,0,12.6,0,0.2111731843575419,1,7,0.1564245810055866,0
ORD502475,CUST100763,560043,2025-01-23 15:49:14,644.3,14.5,Grocery,12,0,20.5,0,0.2109375,1,7,0.15625,0
ORD501318,CUST100708,560002,2025-01-23 18:04:11,862.8,28.0,Other,15,0,4.9,0,0.2107023411371237,1,8,0.2219302436693741,0
ORD503608,CUST100015,560034,2025-01-23 18:05:32,3145.27,19.6,Beauty,23,1,1.0,0,0.210467706013363,1,6,0.2388213123179715,0
ORD503400,CUST100503,560009,2025-01-23 18:21:27,894.76,27.8,Electronics,4,1,9.0,1,0.175194660734149,0,9,0.2484369606075716,0
ORD506778,CUST101133,560032,2025-01-23 20:41:22,660.94,26.0,Grocery,17,0,27.8,0,0.21,1,7,0.2666666666666666,0
ORD505121,CUST101975,560085,2025-01-23 21:36:12,221.87,11.6,Fashion,22,1,18.6,1,0.1748057713651498,0,7,0.1924199449171702,0
ORD501503,CUST100444,560108,2025-01-23 22:17:34,2627.61,5.2,Electronics,0,1,3.8,1,0.1746119733924611,0,8,0.2568102629078239,0
ORD506420,CUST101942,560018,2025-01-24 00:13:32,399.65,15.4,Fashion,7,0,1.7,1,0.3410852713178294,0,10,0.1728682170542635,0
ORD505691,CUST100038,560056,2025-01-24 01:04:12,1255.27,6.1,Fashion,4,1,15.9,0,0.2090707964601769,1,7,0.1548672566371681,0
ORD500944,CUST101718,560086,2025-01-24 01:27:16,1187.91,29.8,Electronics,16,0,21.6,0,0.2088397790055248,1,10,0.2058931860036832,0
ORD507966,CUST100208,560074,2025-01-24 01:38:13,631.54,13.6,Grocery,18,0,15.1,1,0.173841059602649,0,6,0.1604686704024452,0
ORD505820,CUST100515,560098,2025-01-24 02:21:09,1880.71,14.4,Electronics,0,1,28.4,4,0.2268773735146392,0,6,0.2372148248664235,0
ORD500799,CUST100324,560100,2025-01-24 03:34:44,613.87,38.6,Other,23,1,19.3,2,0.2915355569540591,0,10,0.3054331864904552,1
ORD504953,CUST100321,560075,2025-01-24 04:03:18,395.95,4.8,Home,3,1,15.6,0,0.209020902090209,1,9,0.1441523462691096,1
ORD503303,CUST101639,560063,2025-01-24 04:18:48,260.5,6.0,Fashion,15,0,16.9,1,0.1749084249084249,0,8,0.1499215070643642,0
ORD504559,CUST100393,560102,2025-01-24 05:22:59,250.27,1.8,Other,5,0,6.9,1,0.1747164288327845,0,10,0.3064398097328942,0
ORD506005,CUST101203,560051,2025-01-24 05:24:08,1198.86,6.4,Electronics,19,0,4.3,1,0.3411915204678362,0,7,0.1551332033788174,0
ORD504613,CUST101151,560092,2025-01-24 05:29:31,357.01,16.6,Beauty,16,0,1.4,0,0.2092004381161007,1,8,0.1851431700829291,0
ORD505947,CUST101580,560097,2025-01-24 05:51:08,496.77,28.4,Other,2,1,4.6,2,0.1492653954360737,0,12,0.1931072210065645,0
ORD503733,CUST100037,560059,2025-01-24 06:16:17,523.74,22.8,Other,17,0,1.0,3,0.3804644808743169,0,5,0.1669945355191257,0
ORD504679,CUST101639,560013,2025-01-24 06:31:07,243.67,6.8,Beauty,14,0,33.3,2,0.1489394884591391,0,8,0.1846537741734248,1
ORD500531,CUST100374,560033,2025-01-24 07:01:58,612.4,27.0,Other,14,0,4.0,2,0.1495560056083502,0,3,0.2255464416101655,0
ORD502427,CUST101237,560068,2025-01-24 07:40:33,1292.3,53.6,Fashion,16,0,16.9,1,0.1742919389978213,0,4,0.215958605664488,0
ORD502287,CUST100131,560036,2025-01-24 08:35:43,340.56,11.7,Home,3,1,14.8,1,0.1741022850924918,0,5,0.2071381936887922,1
ORD503602,CUST101183,560035,2025-01-24 08:42:54,496.01,29.0,Fashion,7,0,10.3,5,0.3048913043478261,0,8,0.2212732919254658,1
ORD506411,CUST100242,560063,2025-01-24 09:38:35,593.28,31.2,Fashion,0,1,22.4,1,0.175533840028954,0,9,0.1452693848515481,0
ORD502026,CUST100906,560118,2025-01-24 10:19:49,652.72,21.2,Fashion,16,0,17.0,5,0.2052060737527115,0,6,0.2387785750041715,0
ORD501502,CUST101317,560054,2025-01-24 10:20:43,1509.84,30.9,Beauty,17,0,2.1,0,0.2101841820151679,1,5,0.2081473456121343,0
ORD507755,CUST101826,560084,2025-01-24 10:41:44,311.58,16.8,Beauty,1,1,18.7,2,0.1499690785405071,0,6,0.2768897768897769,1
ORD501553,CUST101422,560028,2025-01-24 10:54:27,980.76,24.1,Electronics,1,1,12.0,0,0.2108108108108108,1,4,0.1756756756756756,0
ORD506014,CUST100679,560015,2025-01-24 11:45:19,1221.97,25.1,Electronics,7,0,1.3,0,0.2105831533477321,1,8,0.1861308238198087,0
ORD502751,CUST101987,560048,2025-01-24 12:53:50,382.86,11.9,Other,19,0,14.1,0,0.2103559870550161,1,14,0.3002094041500096,0
ORD506516,CUST101375,560101,2025-01-24 13:08:53,696.26,6.6,Electronics,19,0,11.8,0,0.2101293103448275,1,8,0.2572352216748768,0
ORD505397,CUST101408,560059,2025-01-24 13:37:40,909.46,11.7,Grocery,21,0,17.0,2,0.2927879440258342,0,6,0.1614639397201291,0
ORD501145,CUST101893,560010,2025-01-24 13:41:08,1412.88,16.6,Electronics,5,0,14.6,2,0.2926267281105991,0,12,0.2560483870967742,1
ORD503255,CUST100713,560099,2025-01-24 13:43:51,773.59,9.4,Grocery,17,0,6.6,3,0.131578947368421,0,9,0.1796733212341197,0
ORD502018,CUST100460,560058,2025-01-24 13:44:01,209.47,27.4,Fashion,2,1,5.4,0,0.2103004291845493,1,5,0.1682403433476395,0
ORD505269,CUST100485,560097,2025-01-24 13:55:30,846.01,11.2,Grocery,11,0,19.8,1,0.1750625223294033,0,13,0.1879242586638085,0
ORD500114,CUST101193,560086,2025-01-24 15:39:27,350.65,40.5,Beauty,10,0,5.9,1,0.1748750892219842,0,11,0.1999032948815362,0
ORD506130,CUST100114,560045,2025-01-24 16:08:42,324.18,11.7,Beauty,21,0,22.9,2,0.1497326203208556,0,4,0.1746880570409982,0
ORD502631,CUST101246,560009,2025-01-24 16:34:41,405.46,21.8,Electronics,9,0,11.0,2,0.2924297924297924,0,10,0.2396011396011396,0
ORD502826,CUST101299,560028,2025-01-24 16:50:12,627.2,19.9,Beauty,15,0,26.2,0,0.2091782283884738,1,5,0.1673425827107791,0
ORD506586,CUST100535,560088,2025-01-24 17:19:30,706.34,22.9,Electronics,22,1,17.4,0,0.208955223880597,1,6,0.2376578645235361,0
ORD506899,CUST100296,560054,2025-01-24 17:52:09,257.96,11.5,Electronics,21,0,1.9,2,0.1490947816826411,0,6,0.1990251495043827,0
ORD500277,CUST101138,560006,2025-01-24 18:10:47,601.18,23.5,Grocery,22,1,3.8,1,0.3404255319148936,0,11,0.1667810569663692,0
ORD500321,CUST100161,560118,2025-01-24 18:14:29,464.32,43.6,Other,2,1,9.6,0,0.208289054197662,1,7,0.2283622623686385,1
ORD502056,CUST100384,560051,2025-01-24 18:37:58,1581.08,5.0,Other,8,0,18.6,2,0.1493782226266302,0,8,0.1493782226266302,0
ORD504865,CUST100047,560051,2025-01-24 19:18:05,373.19,12.2,Fashion,0,1,10.7,3,0.5055673382820784,0,9,0.144074304311259,1
ORD505178,CUST101619,560104,2025-01-24 20:13:05,3022.15,38.2,Home,10,0,18.4,2,0.149818401937046,0,10,0.1731638418079096,0
ORD503243,CUST100531,560098,2025-01-24 21:01:26,1257.08,20.2,Beauty,0,1,14.8,0,0.2095238095238095,1,7,0.2292768959435626,0
ORD500965,CUST101005,560027,2025-01-25 00:21:09,384.9,14.8,Grocery,19,0,13.1,0,0.2093023255813953,1,7,0.3031869078380706,0
ORD500796,CUST100215,560057,2025-01-25 00:50:40,577.6,14.1,Other,2,1,15.7,0,0.2090813093980992,1,7,0.154875043998592,0
ORD505326,CUST100684,560111,2025-01-25 01:03:19,683.22,8.4,Other,1,1,15.2,3,0.2555379746835443,0,12,0.1930379746835443,0
ORD501377,CUST100583,560096,2025-01-25 02:56:41,351.19,7.8,Grocery,1,1,27.7,0,0.208640674394099,1,6,0.1604928264569993,0
ORD507334,CUST100710,560020,2025-01-25 03:15:31,642.88,33.0,Other,23,1,19.8,0,0.2084210526315789,1,4,0.1736842105263158,1
ORD502323,CUST101884,560034,2025-01-25 03:48:10,638.26,17.9,Fashion,4,1,10.9,1,0.1743778478794251,0,7,0.229076605522452,1
ORD505442,CUST101841,560072,2025-01-25 03:51:31,278.94,10.5,Home,3,1,16.8,0,0.2100840336134453,1,14,0.241225902125556,0
ORD506912,CUST100098,560023,2025-01-25 04:32:11,1168.93,6.2,Electronics,23,1,9.5,0,0.2098635886673662,1,4,0.1748863238894718,0
ORD504028,CUST100148,560060,2025-01-25 06:14:38,1953.33,19.3,Electronics,9,0,15.6,0,0.2096436058700209,1,4,0.1747030048916841,0
